debug: Token file: ./pytorch.token
debug: Read dummy DCAP token
debug: enclave created:
debug:     base:           0x0000000000000000
debug:     size:           0x0000000400000000
debug:     misc_select:    0x00000000
debug:     attr.flags:     0x0000000000000005
debug:     attr.xfrm:      0x00000000000000e7
debug:     ssa_frame_size: 4
debug:     isv_prod_id:    0x00000000
debug:     isv_svn:        0x00000000
debug: adding pages to enclave: 0x3ffc44000-0x400000000 [REG:R--] (manifest) measured
[P1:T1:python3.8] trace: ---- shim_mmap(0, 0x40000, PROT_READ|PROT_WRITE, MAP_PRIVATE|MAP_ANONYMOUS, -1, 0x0) ...
[P1:T1:python3.8] trace: ---- return from shim_mmap(...) = 0x1d9598000
[P1:T1:python3.8] trace: ---- shim_mmap(0, 0x40000, PROT_READ|PROT_WRITE, MAP_PRIVATE|MAP_ANONYMOUS, -1, 0x0) ...
[P1:T1:python3.8] trace: ---- return from shim_mmap(...) = 0x1d9558000
[P1:T1:python3.8] trace: ---- shim_munmap(0x1d9598000, 0x40000) ...
[P1:T1:python3.8] trace: ---- return from shim_munmap(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_munmap(0x1d9618000, 0x40000) ...
[P1:T1:python3.8] trace: ---- return from shim_munmap(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3.8/shutil.py", 0x1da03e5d0) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3.8/__pycache__", 0x1da03e150) = 0x0
warning: Disallowing access to file '/usr/lib/python3.8/__pycache__/shutil.cpython-38.pyc.7940894368'; file is not protected, trusted or allowed.
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/usr/lib/python3.8/__pycache__/shutil.cpython-38.pyc.7940894368", O_WRONLY|O_CREAT|O_EXCL|0x80000, 0644) = -13
[P1:T1:python3.8] trace: ---- shim_stat("/", 0x1da03d460) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3.8", 0x1da03d460) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3.8/fnmatch.py", 0x1da03d140) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3.8/fnmatch.py", 0x1da03d940) = 0x0
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/usr/lib/python3.8/__pycache__/fnmatch.cpython-38.pyc", O_RDONLY|0x80000, 0000) = 0x3
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da03d690) = 0x0
[P1:T1:python3.8] trace: ---- shim_ioctl(3, TCGETS, 0x1da03d6f0) ...
[P1:T1:python3.8] trace: ---- return from shim_ioctl(...) = -38
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da03da40) = 0x0
[P1:T1:python3.8] trace: ---- shim_read(3, 0x1d982b0a0, 0xd1c) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0xd1b
[P1:T1:python3.8] trace: ---- shim_read(3, 0x1d982bdbb, 0x1) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_close(3) = 0x0
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/usr/lib/python3.8/fnmatch.py", O_RDONLY|0x80000, 0000) = 0x3
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da03d690) = 0x0
[P1:T1:python3.8] trace: ---- shim_ioctl(3, TCGETS, 0x1da03d6f0) ...
[P1:T1:python3.8] trace: ---- return from shim_ioctl(...) = -38
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da03da40) = 0x0
[P1:T1:python3.8] trace: ---- shim_read(3, 0x1d9bff7c0, 0xff0) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0xfef
[P1:T1:python3.8] trace: ---- shim_read(3, 0x1d9c007af, 0x1) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_close(3) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3.8/fnmatch.py", 0x1da03d7b0) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3.8/__pycache__", 0x1da03d330) = 0x0
warning: Disallowing access to file '/usr/lib/python3.8/__pycache__/fnmatch.cpython-38.pyc.7942664240'; file is not protected, trusted or allowed.
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/usr/lib/python3.8/__pycache__/fnmatch.cpython-38.pyc.7942664240", O_WRONLY|O_CREAT|O_EXCL|0x80000, 0644) = -13
[P1:T1:python3.8] trace: ---- shim_stat("/", 0x1da03d460) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3.8", 0x1da03d460) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3.8/bz2.py", 0x1da03d140) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3.8/bz2.py", 0x1da03d940) = 0x0
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/usr/lib/python3.8/__pycache__/bz2.cpython-38.pyc", O_RDONLY|0x80000, 0000) = 0x3
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da03d690) = 0x0
[P1:T1:python3.8] trace: ---- shim_ioctl(3, TCGETS, 0x1da03d6f0) ...
[P1:T1:python3.8] trace: ---- return from shim_ioctl(...) = -38
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da03da40) = 0x0
[P1:T1:python3.8] trace: ---- shim_read(3, 0x1d9814b10, 0x2cb6) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x2cb5
[P1:T1:python3.8] trace: ---- shim_read(3, 0x1d98177c5, 0x1) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_close(3) = 0x0
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/usr/lib/python3.8/bz2.py", O_RDONLY|0x80000, 0000) = 0x3
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da03d690) = 0x0
[P1:T1:python3.8] trace: ---- shim_ioctl(3, TCGETS, 0x1da03d6f0) ...
[P1:T1:python3.8] trace: ---- return from shim_ioctl(...) = -38
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da03da40) = 0x0
[P1:T1:python3.8] trace: ---- shim_read(3, 0x1d9857290, 0x310f) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x310e
[P1:T1:python3.8] trace: ---- shim_read(3, 0x1d985a39e, 0x1) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_close(3) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3.8/bz2.py", 0x1da03d7b0) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3.8/__pycache__", 0x1da03d330) = 0x0
warning: Disallowing access to file '/usr/lib/python3.8/__pycache__/bz2.cpython-38.pyc.7942665024'; file is not protected, trusted or allowed.
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/usr/lib/python3.8/__pycache__/bz2.cpython-38.pyc.7942665024", O_WRONLY|O_CREAT|O_EXCL|0x80000, 0644) = -13
[P1:T1:python3.8] trace: ---- shim_stat("/", 0x1da03c640) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3.8", 0x1da03c640) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3.8/_compression.py", 0x1da03c320) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3.8/_compression.py", 0x1da03cb20) = 0x0
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/usr/lib/python3.8/__pycache__/_compression.cpython-38.pyc", O_RDONLY|0x80000, 0000) = 0x3
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da03c870) = 0x0
[P1:T1:python3.8] trace: ---- shim_ioctl(3, TCGETS, 0x1da03c8d0) ...
[P1:T1:python3.8] trace: ---- return from shim_ioctl(...) = -38
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da03cc20) = 0x0
[P1:T1:python3.8] trace: ---- shim_read(3, 0x1d9813390, 0x1033) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x1032
[P1:T1:python3.8] trace: ---- shim_read(3, 0x1d98143c2, 0x1) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_close(3) = 0x0
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/usr/lib/python3.8/_compression.py", O_RDONLY|0x80000, 0000) = 0x3
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da03c870) = 0x0
[P1:T1:python3.8] trace: ---- shim_ioctl(3, TCGETS, 0x1da03c8d0) ...
[P1:T1:python3.8] trace: ---- return from shim_ioctl(...) = -38
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da03cc20) = 0x0
[P1:T1:python3.8] trace: ---- shim_read(3, 0x1d9c009e0, 0x14dd) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x14dc
[P1:T1:python3.8] trace: ---- shim_read(3, 0x1d9c01ebc, 0x1) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_close(3) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3.8/_compression.py", 0x1da03c990) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3.8/__pycache__", 0x1da03c510) = 0x0
warning: Disallowing access to file '/usr/lib/python3.8/__pycache__/_compression.cpython-38.pyc.7943309328'; file is not protected, trusted or allowed.
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/usr/lib/python3.8/__pycache__/_compression.cpython-38.pyc.7943309328", O_WRONLY|O_CREAT|O_EXCL|0x80000, 0644) = -13
[P1:T1:python3.8] trace: ---- shim_stat("/", 0x1da03c640) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3.8", 0x1da03c640) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3.8/threading.py", 0x1da03c320) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3.8/threading.py", 0x1da03cb20) = 0x0
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/usr/lib/python3.8/__pycache__/threading.cpython-38.pyc", O_RDONLY|0x80000, 0000) = 0x3
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da03c870) = 0x0
[P1:T1:python3.8] trace: ---- shim_ioctl(3, TCGETS, 0x1da03c8d0) ...
[P1:T1:python3.8] trace: ---- return from shim_ioctl(...) = -38
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da03cc20) = 0x0
[P1:T1:python3.8] trace: ---- shim_read(3, 0x1d9847730, 0x9c29) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x9c28
[P1:T1:python3.8] trace: ---- shim_read(3, 0x1d9851358, 0x1) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_close(3) = 0x0
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/usr/lib/python3.8/threading.py", O_RDONLY|0x80000, 0000) = 0x3
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da03c870) = 0x0
[P1:T1:python3.8] trace: ---- shim_ioctl(3, TCGETS, 0x1da03c8d0) ...
[P1:T1:python3.8] trace: ---- return from shim_ioctl(...) = -38
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da03cc20) = 0x0
[P1:T1:python3.8] trace: ---- shim_read(3, 0x1d98361a0, 0xc685) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0xc684
[P1:T1:python3.8] trace: ---- shim_read(3, 0x1d9842824, 0x1) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_close(3) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3.8/threading.py", 0x1da03c990) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3.8/__pycache__", 0x1da03c510) = 0x0
warning: Disallowing access to file '/usr/lib/python3.8/__pycache__/threading.cpython-38.pyc.7942664464'; file is not protected, trusted or allowed.
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/usr/lib/python3.8/__pycache__/threading.cpython-38.pyc.7942664464", O_WRONLY|O_CREAT|O_EXCL|0x80000, 0644) = -13
[P1:T1:python3.8] trace: ---- shim_stat("/", 0x1da03b820) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3.8", 0x1da03b820) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3.8/_weakrefset.py", 0x1da03b500) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3.8/_weakrefset.py", 0x1da03bd00) = 0x0
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/usr/lib/python3.8/__pycache__/_weakrefset.cpython-38.pyc", O_RDONLY|0x80000, 0000) = 0x3
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da03ba50) = 0x0
[P1:T1:python3.8] trace: ---- shim_ioctl(3, TCGETS, 0x1da03bab0) ...
[P1:T1:python3.8] trace: ---- return from shim_ioctl(...) = -38
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da03be00) = 0x0
[P1:T1:python3.8] trace: ---- shim_read(3, 0x1d9852280, 0x1db1) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x1db0
[P1:T1:python3.8] trace: ---- shim_read(3, 0x1d9854030, 0x1) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_close(3) = 0x0
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/usr/lib/python3.8/_weakrefset.py", O_RDONLY|0x80000, 0000) = 0x3
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da03ba50) = 0x0
[P1:T1:python3.8] trace: ---- shim_ioctl(3, TCGETS, 0x1da03bab0) ...
[P1:T1:python3.8] trace: ---- return from shim_ioctl(...) = -38
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da03be00) = 0x0
[P1:T1:python3.8] trace: ---- shim_read(3, 0x1d9857290, 0x1668) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x1667
[P1:T1:python3.8] trace: ---- shim_read(3, 0x1d98588f7, 0x1) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_close(3) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3.8/_weakrefset.py", 0x1da03bb70) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3.8/__pycache__", 0x1da03b6f0) = 0x0
warning: Disallowing access to file '/usr/lib/python3.8/__pycache__/_weakrefset.cpython-38.pyc.7942754064'; file is not protected, trusted or allowed.
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/usr/lib/python3.8/__pycache__/_weakrefset.cpython-38.pyc.7942754064", O_WRONLY|O_CREAT|O_EXCL|0x80000, 0644) = -13
[P1:T1:python3.8] trace: ---- shim_gettid() = 0x1
[P1:T1:python3.8] trace: ---- shim_stat("/", 0x1da03c640) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3.8", 0x1da03c640) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3.8/lib-dynload", 0x1da03c640) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3.8/lib-dynload/_bz2.cpython-38-x86_64-linux-gnu.so", 0x1da03c320) = 0x0
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/usr/lib/python3.8/lib-dynload/_bz2.cpython-38-x86_64-linux-gnu.so", O_RDONLY|0x80000, 0000) = 0x3
[P1:T1:python3.8] trace: ---- shim_read(3, 0x1da03c0f8, 0x340) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x340
[P1:T1:python3.8] trace: ---- shim_newfstatat(3, "", 0x1da03bfa0, 4096) = 0x0
[P1:T1:python3.8] trace: ---- shim_mmap(0, 0x76e8, PROT_READ, MAP_PRIVATE|MAP_DENYWRITE, 3, 0x0) ...
[P1:T1:python3.8] trace: ---- return from shim_mmap(...) = 0x1d96e1000
[P1:T1:python3.8] trace: ---- shim_mmap(0x1d96e3000, 0x2000, PROT_READ|PROT_EXEC, MAP_PRIVATE|MAP_FIXED|MAP_DENYWRITE, 3, 0x2000) ...
[P1:T1:python3.8] trace: ---- return from shim_mmap(...) = 0x1d96e3000
[P1:T1:python3.8] trace: ---- shim_mmap(0x1d96e5000, 0x2000, PROT_READ, MAP_PRIVATE|MAP_FIXED|MAP_DENYWRITE, 3, 0x4000) ...
[P1:T1:python3.8] trace: ---- return from shim_mmap(...) = 0x1d96e5000
[P1:T1:python3.8] trace: ---- shim_mmap(0x1d96e7000, 0x2000, PROT_READ|PROT_WRITE, MAP_PRIVATE|MAP_FIXED|MAP_DENYWRITE, 3, 0x5000) ...
[P1:T1:python3.8] trace: ---- return from shim_mmap(...) = 0x1d96e7000
[P1:T1:python3.8] trace: ---- shim_close(3) = 0x0
[P1:T1:python3.8] debug: glibc register library /usr/lib/python3.8/lib-dynload/_bz2.cpython-38-x86_64-linux-gnu.so loaded at 0x1d96e1000
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/lib/libbz2.so.1.0", O_RDONLY|0x80000, 0000) = -2
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/usr/lib/libbz2.so.1.0", O_RDONLY|0x80000, 0000) = -2
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/lib/x86_64-linux-gnu/libbz2.so.1.0", O_RDONLY|0x80000, 0000) = 0x3
[P1:T1:python3.8] trace: ---- shim_read(3, 0x1da03ba68, 0x340) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x340
[P1:T1:python3.8] trace: ---- shim_newfstatat(3, "", 0x1da03b910, 4096) = 0x0
[P1:T1:python3.8] trace: ---- shim_mmap(0, 0x12c28, PROT_READ, MAP_PRIVATE|MAP_DENYWRITE, 3, 0x0) ...
[P1:T1:python3.8] trace: ---- return from shim_mmap(...) = 0x1d9645000
[P1:T1:python3.8] trace: ---- shim_mmap(0x1d9647000, 0xd000, PROT_READ|PROT_EXEC, MAP_PRIVATE|MAP_FIXED|MAP_DENYWRITE, 3, 0x2000) ...
[P1:T1:python3.8] trace: ---- return from shim_mmap(...) = 0x1d9647000
[P1:T1:python3.8] trace: ---- shim_mmap(0x1d9654000, 0x2000, PROT_READ, MAP_PRIVATE|MAP_FIXED|MAP_DENYWRITE, 3, 0xf000) ...
[P1:T1:python3.8] trace: ---- return from shim_mmap(...) = 0x1d9654000
[P1:T1:python3.8] trace: ---- shim_mmap(0x1d9656000, 0x2000, PROT_READ|PROT_WRITE, MAP_PRIVATE|MAP_FIXED|MAP_DENYWRITE, 3, 0x10000) ...
[P1:T1:python3.8] trace: ---- return from shim_mmap(...) = 0x1d9656000
[P1:T1:python3.8] trace: ---- shim_close(3) = 0x0
[P1:T1:python3.8] debug: glibc register library /lib/x86_64-linux-gnu/libbz2.so.1.0 loaded at 0x1d9645000
[P1:T1:python3.8] trace: ---- shim_mprotect(0x1d9656000, 0x1000, PROT_READ) ...
[P1:T1:python3.8] trace: ---- return from shim_mprotect(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_mprotect(0x1d96e7000, 0x1000, PROT_READ) ...
[P1:T1:python3.8] trace: ---- return from shim_mprotect(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/", 0x1da03d460) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3.8", 0x1da03d460) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3.8/lzma.py", 0x1da03d140) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3.8/lzma.py", 0x1da03d940) = 0x0
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/usr/lib/python3.8/__pycache__/lzma.cpython-38.pyc", O_RDONLY|0x80000, 0000) = 0x3
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da03d690) = 0x0
[P1:T1:python3.8] trace: ---- shim_ioctl(3, TCGETS, 0x1da03d6f0) ...
[P1:T1:python3.8] trace: ---- return from shim_ioctl(...) = -38
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da03da40) = 0x0
[P1:T1:python3.8] trace: ---- shim_read(3, 0x1d9857290, 0x2ef3) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x2ef2
[P1:T1:python3.8] trace: ---- shim_read(3, 0x1d985a182, 0x1) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_close(3) = 0x0
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/usr/lib/python3.8/lzma.py", O_RDONLY|0x80000, 0000) = 0x3
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da03d690) = 0x0
[P1:T1:python3.8] trace: ---- shim_ioctl(3, TCGETS, 0x1da03d6f0) ...
[P1:T1:python3.8] trace: ---- return from shim_ioctl(...) = -38
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da03da40) = 0x0
[P1:T1:python3.8] trace: ---- shim_read(3, 0x1d9842b80, 0x32b8) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x32b7
[P1:T1:python3.8] trace: ---- shim_read(3, 0x1d9845e37, 0x1) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_close(3) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3.8/lzma.py", 0x1da03d7b0) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3.8/__pycache__", 0x1da03d330) = 0x0
warning: Disallowing access to file '/usr/lib/python3.8/__pycache__/lzma.cpython-38.pyc.7946938832'; file is not protected, trusted or allowed.
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/usr/lib/python3.8/__pycache__/lzma.cpython-38.pyc.7946938832", O_WRONLY|O_CREAT|O_EXCL|0x80000, 0644) = -13
[P1:T1:python3.8] trace: ---- shim_stat("/", 0x1da03c640) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3.8", 0x1da03c640) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3.8/lib-dynload", 0x1da03c640) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3.8/lib-dynload/_lzma.cpython-38-x86_64-linux-gnu.so", 0x1da03c320) = 0x0
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/usr/lib/python3.8/lib-dynload/_lzma.cpython-38-x86_64-linux-gnu.so", O_RDONLY|0x80000, 0000) = 0x3
[P1:T1:python3.8] trace: ---- shim_read(3, 0x1da03c0f8, 0x340) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x340
[P1:T1:python3.8] trace: ---- shim_newfstatat(3, "", 0x1da03bfa0, 4096) = 0x0
[P1:T1:python3.8] trace: ---- shim_mmap(0, 0xba98, PROT_READ, MAP_PRIVATE|MAP_DENYWRITE, 3, 0x0) ...
[P1:T1:python3.8] trace: ---- return from shim_mmap(...) = 0x1d9639000
[P1:T1:python3.8] trace: ---- shim_mmap(0x1d963c000, 0x4000, PROT_READ|PROT_EXEC, MAP_PRIVATE|MAP_FIXED|MAP_DENYWRITE, 3, 0x3000) ...
[P1:T1:python3.8] trace: ---- return from shim_mmap(...) = 0x1d963c000
[P1:T1:python3.8] trace: ---- shim_mmap(0x1d9640000, 0x3000, PROT_READ, MAP_PRIVATE|MAP_FIXED|MAP_DENYWRITE, 3, 0x7000) ...
[P1:T1:python3.8] trace: ---- return from shim_mmap(...) = 0x1d9640000
[P1:T1:python3.8] trace: ---- shim_mmap(0x1d9643000, 0x2000, PROT_READ|PROT_WRITE, MAP_PRIVATE|MAP_FIXED|MAP_DENYWRITE, 3, 0x9000) ...
[P1:T1:python3.8] trace: ---- return from shim_mmap(...) = 0x1d9643000
[P1:T1:python3.8] trace: ---- shim_close(3) = 0x0
[P1:T1:python3.8] debug: glibc register library /usr/lib/python3.8/lib-dynload/_lzma.cpython-38-x86_64-linux-gnu.so loaded at 0x1d9639000
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/lib/liblzma.so.5", O_RDONLY|0x80000, 0000) = -2
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/usr/lib/liblzma.so.5", O_RDONLY|0x80000, 0000) = -2
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/lib/x86_64-linux-gnu/liblzma.so.5", O_RDONLY|0x80000, 0000) = 0x3
[P1:T1:python3.8] trace: ---- shim_read(3, 0x1da03ba68, 0x340) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x340
[P1:T1:python3.8] trace: ---- shim_newfstatat(3, "", 0x1da03b910, 4096) = 0x0
